"fecha_hecho","cod_depto","departamento","cod_muni","municipio","tipo_delito","cantidad"
"2020-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-08-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-08-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-08-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-08-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-07-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-06-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-06-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-05-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-04-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-04-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-02-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-01-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-10-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-08-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-05-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-03-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2019-01-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2018-12-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
